CNPJ_Fundo;Data_Referencia;Versao;Nome_Ativo;Valor;Valor_Justo;Percentual_Valorizacao_Desvalorizacao
01.235.622/0001-61;2018-12-01;2;SETE DE SETEMBRO 155;2240000;S;-0.0092
01.235.622/0001-61;2018-12-01;2;LARGO DE SANTA RITA 10;870000;S;-0.0111
01.235.622/0001-61;2018-12-01;2;MEM DE SÁ? 102;2070000;S;-0.0086
01.235.622/0001-61;2018-12-01;2;URUGUAIANA 76;2345000;S;-0.0093
01.235.622/0001-61;2018-12-01;2;URUGUAIANA 78;5410000;S;-0.0091
01.235.622/0001-61;2018-12-01;2;TEÓFILO OTONI 24 APTO;388582;S;0.0105
01.235.622/0001-61;2018-12-01;2;TEÓFILO OTONI 24 LOJA;581418;S;0.0105
01.235.622/0001-61;2018-12-01;2;VISCONDE DE INHAÚMA, 95;34455000;S;-0.0097
01.235.622/0001-61;2018-12-01;2;METROPOLITAN;43040000;S;-0.0091
01.235.622/0001-61;2018-12-01;2;SÃO PEDRO DA ALDEIA;13335000;S;0.0125
01.235.622/0001-61;2018-12-01;2;TEÓFILO OTONI, 82;23307839.94;S;-0.0094
01.235.622/0001-61;2018-12-01;2;MIGUEL COUTO;18000315.95;S;-0.0123
01.235.622/0001-61;2018-12-01;2;ARETÊ - TORIBA (HOTEL);17576647.54;N;0
01.235.622/0001-61;2018-12-01;2;ITABIRA;982815.92;N;0
01.235.622/0001-61;2018-12-01;2;BB PROGRESSIVO II;23913229.35;N;0
01.235.622/0001-61;2018-12-01;2;GENERAL SEVERIANO FII;4921265.56;N;0
01.235.622/0001-61;2018-12-01;2;DOVEL FUNDO DE INVESTIMENTO IMOBILIARIO;57174987.97;N;0
01.235.622/0001-61;2018-12-01;2;LCI - LETRA DE CRÉDITO IMOBILIÁ?RIO;10246025.7;N;0
01.497.954/0001-14;2018-12-01;1;Lojas, conjuntos comerciais e garagens;84328500;S;-0.3656
01.601.918/0001-59;2018-12-01;1;Dantas Barreto;1940000;S;0.1149
01.601.918/0001-59;2018-12-01;1;J. Floriano;5950000;S;0.0682
01.601.918/0001-59;2018-12-01;1;Eusebio Matoso;51160000;S;0.0809
01.633.741/0001-72;2018-12-01;1;Edifício Memorial Office Building (Edificação);57497878.61;S;0.034573
01.633.741/0001-72;2018-12-01;1;Edifício Memorial Office Building (Terreno);9182590.39;S;-0.095244
01.636.325/0001-28;2018-12-01;1;Shopping Páteo Moinhos de Vento;157300000;S;0.035039
01.636.325/0001-28;2018-12-01;1;Hotel Sheraton Hotel Porto Alegre;89920000;S;0.429791
01.657.856/0001-05;2018-12-01;1;LOJAS LOCALIZADAS NO SHOPPING CENTER PIEDADE, EM SALVADOR/BA;46093367;S;0.015638
02.027.437/0001-44;2018-12-01;1;Lajes no Ed. Brasilio Machado;63800000;S;0.0901
02.508.235/0001-14;2018-12-01;1;Contagem;83000000;S;0.106
03.251.720/0001-18;2018-12-01;1;Edifício New York e Los Angeles  (Edificação);156696552.68;S;0.018661
03.251.720/0001-18;2018-12-01;1;Edifício New York e Los Angeles  (Terreno);117885190.32;S;0.158588
03.507.519/0001-59;2018-12-01;1;25,6775% do Shopping Patio Higienópolis;415008413.52;S;0.0477
03.683.056/0001-86;2018-12-01;1;Ed JK Financial Center;85000000;S;0.0395
03.683.056/0001-86;2018-12-01;1;Ed Jatoba;22100000;S;0.0137
03.683.056/0001-86;2018-12-01;1;Ed Parque Paulista;16900000;S;0.0132
03.683.056/0001-86;2018-12-01;1;Ed Cetenco Plaza;38600000;S;0.0325
03.683.056/0001-86;2018-12-01;1;Ed Intern do Rio;13600000;S;0
03.683.056/0001-86;2018-12-01;1;Ed Candelária;11600000;S;0.075
03.683.056/0001-86;2018-12-01;1;Ed Parque Cultur Paulista;28700000;S;0
03.683.056/0001-86;2018-12-01;1;Ed Parque Santos;51500000;S;0
03.855.441/0001-63;2018-12-01;1;Laboratório de Fluidos;189756853.06;N;0.066
04.066.582/0001-60;2018-12-01;1;Hospital da Criança;52639312;S;-0.1631
04.141.645/0001-03;2018-12-01;1;Cond Continental Square Faria Lima 18 conjuntos;132969017;S;0.0071
04.141.645/0001-03;2018-12-01;1;75% do Hotel Pullman Vila Olimpia;63007498;S;0.1429
04.722.883/0001-02;2018-12-01;1;Edifício Torre Norte;767200;S;0.057915
04.782.236/0001-88;2018-12-01;1;Condomínio Perini Business Park (Edificação);396489224;S;0.0693
04.782.236/0001-88;2018-12-01;1;Condomínio Perini Business Park (Terreno);137003300;S;-0.068
04.782.236/0001-88;2018-12-01;1;Condomínio Perini Business Park (obras a construir);20800059.18;N;0
05.437.916/0001-27;2018-12-01;1;Centro de Distribuição Anhanguera CDA (Edificações);36860000;S;0.0005
05.437.916/0001-27;2018-12-01;1;Centro de Distribuição Anhanguera - CDA (Terrenos);56120000;S;0.0333
05.437.916/0001-27;2018-12-01;1;Centro de distribuição do Rio de Janeiro - CDRJ Edificações);7918000;S;0.0758
05.437.916/0001-27;2018-12-01;1;Centro de distribuição do Rio de Janeiro - CDRJ (Terreno);6603000;S;0.0531
05.437.916/0001-27;2018-12-01;1;Torre de Testes de Elevadores ( Edificações);1539000;S;0.148507
05.437.916/0001-27;2018-12-01;1;Torre de Testes de Elevadores ( Terreno);12044000;S;0.041869
05.562.312/0001-02;2018-12-01;1;Edifício Almirante Barroso;327343000;S;-0.323523
06.175.262/0001-73;2018-12-01;1;Edifício Ourinvest - Edificações;43042191;S;0.036825
07.000.400/0001-46;2018-12-01;1;Imóvel DF - SEDE1;165000000;S;0.0797
07.000.400/0001-46;2018-12-01;1;Imóvel RJ - CARJ;220000000;S;0.1897
07.122.725/0001-00;2018-12-01;1;Edifício Torre Almirante;180934000;S;-0.1455
07.224.019/0001-60;2018-12-01;1;Shopping Parque Dom Pedro;1954798702.61;S;0.108
07.352.632/0001-63;2018-12-01;1;Rodoshopping;18450856;S;-0.073427
07.583.627/0001-61;2018-12-01;1;JARDIM PAULISTANO;17600000;S;0.0398
07.583.627/0001-61;2018-12-01;1;PACAEMBU;8700000;S;0.046
07.583.627/0001-61;2018-12-01;1;ARACATUBA;13800000;S;0.0797
07.583.627/0001-61;2018-12-01;1;CARDOSO DE ALMEIDA;26400000;S;0.0341
07.583.627/0001-61;2018-12-01;1;GUARATINGUETA;3600000;S;0
07.583.627/0001-61;2018-12-01;1;CSR 516  BRASILIA;15300000;S;0.0654
07.583.627/0001-61;2018-12-01;1;ROTULA;50600000;S;0.0474
07.583.627/0001-61;2018-12-01;1;PEDREIRA;13800000;S;0.029
07.583.627/0001-61;2018-12-01;1;CURUCA;8200000;S;0.0366
07.583.627/0001-61;2018-12-01;1;SOCRATES;22200000;S;0.054
07.583.627/0001-61;2018-12-01;1;PORTAL;31400000;S;0.0541
07.583.627/0001-61;2018-12-01;1;305 SUL;9600000;S;0.0312
07.583.627/0001-61;2018-12-01;1;ASA SUL 308 SUL;12200000;S;0.0492
07.583.627/0001-61;2018-12-01;1;ALPHAVILE;25300000;S;0.0355
07.583.627/0001-61;2018-12-01;1;PEDROSO;10600000;S;0.066
07.583.627/0001-61;2018-12-01;1;GRANJA VIANA;16200000;S;0.0617
07.583.627/0001-61;2018-12-01;1;CANTAREIRA;19400000;S;0.0515
07.583.627/0001-61;2018-12-01;1;MORUMBI;39100000;S;0.0409
07.583.627/0001-61;2018-12-01;1;ROSA E SILVA;18000000;S;0.0833
07.583.627/0001-61;2018-12-01;1;SUDOESTE;21400000;S;0.0514
07.583.627/0001-61;2018-12-01;1;REAL PARQUE;40300000;S;0.0298
07.583.627/0001-61;2018-12-01;1;CAMPO GRANDE;43800000;S;0.0548
07.583.627/0001-61;2018-12-01;1;KENNEDY;31200000;S;0.0577
07.583.627/0001-61;2018-12-01;1;CAMPINAS ABOLICAO;90900000;S;0.033
07.583.627/0001-61;2018-12-01;1;ANHANGUERA;121100000;S;0.0338
07.583.627/0001-61;2018-12-01;1;JOAO DIAS;108400000;S;0.1679
07.583.627/0001-61;2018-12-01;1;AMOREIRAS;58300000;S;-0.1526
07.583.627/0001-61;2018-12-01;1;ANCHIETA;154700000;S;0.062
07.583.627/0001-61;2018-12-01;1;SAO CAETANO;117700000;S;-0.1546
07.583.627/0001-61;2018-12-01;1;ALTO DA XV;50900000;S;0.053
07.583.627/0001-61;2018-12-01;1;PENHA;80400000;S;0.0472
07.583.627/0001-61;2018-12-01;1;AEROPORTO;97900000;S;0.048
07.583.627/0001-61;2018-12-01;1;EXTRA MONTESE;45700000;S;0.059
07.583.627/0001-61;2018-12-01;1;SOROCABA;124800000;S;0.0505
07.583.627/0001-61;2018-12-01;1;EXTRA BRASILIA NORTE;114800000;S;0.0505
07.583.627/0001-61;2018-12-01;1;EXTRA SANTOS;118900000;S;0.053
07.583.627/0001-61;2018-12-01;1;GUAIANAZES;53700000;S;0.0447
07.583.627/0001-61;2018-12-01;1;TABOAO DA SERRA;110400000;S;0.0588
07.583.627/0001-61;2018-12-01;1;VASCO DA GAMA;49300000;S;0.0385
07.583.627/0001-61;2018-12-01;1;GOIANIA;78700000;S;0.0495
07.583.627/0001-61;2018-12-01;1;EXTRA BRASILIA SUL;81000000;S;-0.195
07.583.627/0001-61;2018-12-01;1;EXTRA FREGUESIA DO O;67800000;S;0.0575
07.583.627/0001-61;2018-12-01;1;JAGUARE;104000000;S;0.049
07.583.627/0001-61;2018-12-01;1;EXTRA BELVEDERE;69600000;S;0.0373
07.583.627/0001-61;2018-12-01;1;EXTRA RICARDO JAFET;135000000;S;0.1785
07.583.627/0001-61;2018-12-01;1;EXTRA BOA VIAGEM;35700000;S;0.0504
07.583.627/0001-61;2018-12-01;1;TAGUATINGA;91200000;S;0.1294
07.583.627/0001-61;2018-12-01;1;PARALELA;72100000;S;0.061
07.583.627/0001-61;2018-12-01;1;MINAS SHOPPING;71200000;S;0.0505
07.583.627/0001-61;2018-12-01;1;EDGAR FACO;11600000;S;0.0431
07.583.627/0001-61;2018-12-01;1;CARAP-INOCENCIO SER.;7900000;S;0.038
07.583.627/0001-61;2018-12-01;1;GUARUJA - DOM PEDRO;21100000;S;0.0663
07.583.627/0001-61;2018-12-01;1;MORRO GRANDE;6300000;S;0.0158
07.583.627/0001-61;2018-12-01;1;OSASCO HELENA MARIA;15200000;S;0.0592
07.583.627/0001-61;2018-12-01;1;SANTO ANDRE I;45200000;S;0.0575
07.583.627/0001-61;2018-12-01;1;JABAQUARA;31500000;S;0.0476
07.583.627/0001-61;2018-12-01;1;TEODORO;40600000;S;0.0435
07.583.627/0001-61;2018-12-01;1;CERRO CORA;24200000;S;0.0992
07.583.627/0001-61;2018-12-01;1;CHAMPAGNAT;5300000;S;0.0377
07.583.627/0001-61;2018-12-01;1;LAVANDISCA;13000000;S;0.023
07.583.627/0001-61;2018-12-01;1;GUARANI;3000000;S;-0.1667
07.583.627/0001-61;2018-12-01;1;DOURADOS;32000000;S;0.0125
07.789.135/0001-27;2018-12-01;1;57% do Conjunto Nacional Brasília;632700000;S;0.167192429022082
07.789.135/0001-27;2018-12-01;1;100% da loja C&A Modas (Conjunto Nacional Brasília);23700000;S;0.0723981900452488
07.789.135/0001-27;2018-12-01;1;100% da loja Drogasil (Conjunto Nacional Brasília);8800000;S;1.18362282878412
07.789.135/0001-27;2018-12-01;1;50% do Center Vale Shopping;329500000;S;0.0527156549520766
07.789.135/0001-27;2018-12-01;1;75,5% do Botafogo Praia Shopping;437145000;S;0.111324376199616
08.014.513/0001-63;2018-12-01;1;Hospital Nossa Senhora de Lourdes;205105694;S;-0.123854
08.098.114/0001-28;2018-06-01;1;Call Center e SPC - Loja de Rua Centro SP;31020000;S;0.0617748160328879
08.098.114/0001-28;2018-06-01;1;EC - Edifício Araguaia;39760000;S;0.0155810983397191
08.098.114/0001-28;2018-06-01;1;Edifício Santa Catarina;16660000;S;0.156141568355309
08.098.114/0001-28;2018-06-01;1;GAR COP - Garagem Copacabana;2150000;S;0.0336538461538463
08.098.114/0001-28;2018-06-01;1;BHC - Loja Centro BH;29010000;S;0.0861100711344065
08.098.114/0001-28;2018-06-01;1;CAC - Loja Centro Campinas;21370000;S;0.0864260294865278
08.098.114/0001-28;2018-06-01;1;SLZ Loja Centro São Luiz;16600000;S;0.0493046776232617
08.098.114/0001-28;2018-06-01;1;BHD - Loja Del Rey BH;15530000;S;0.0472016183412003
08.098.114/0001-28;2018-06-01;1;DQE - Loja Duque de Caxias;19930000;S;0.0450970110120608
08.098.114/0001-28;2018-06-01;1;GOI - Loja Goiânia Shopping;10940000;S;0.0176744186046511
08.098.114/0001-28;2018-06-01;1;BHM - Loja Minas Shopping;16300000;S;0.0283911671924291
08.098.114/0001-28;2018-06-01;1;NOR - Loja Norte Shopping;29630000;S;0.0455187014820042
08.098.114/0001-28;2018-06-01;1;NIG - Loja Nova Iguaçu;23180000;S;0.105388650453028
08.098.114/0001-28;2018-06-01;1;OUV - Loja Ouvidor;34220000;S;0.0445665445665446
08.098.114/0001-28;2018-06-01;1;NIT - Loja Plaza Shopping Niterói;28550000;S;0.0247666905958364
08.098.114/0001-28;2018-06-01;1;REC - Loja Recife;29250000;S;0.0841363973313565
08.098.114/0001-28;2018-06-01;1;ABC - Loja Shopping ABC;9970000;S;0.0342323651452283
08.098.114/0001-28;2018-06-01;1;SVB - Loja Shopping Barra Salvador;12560000;S;0.0414593698175787
08.098.114/0001-28;2018-06-01;1;SVP - Loja Shopping Center Piedade;23260000;S;0.0201754385964912
08.098.114/0001-28;2018-06-01;1;CBS - Loja Shopping Curitiba;12160000;S;0.0446735395189004
08.098.114/0001-28;2018-06-01;1;SIR - Loja Shopping Iguatemi;10040000;S;0.0469238790406674
08.098.114/0001-28;2018-06-01;1;FOS - Loja Shopping Iguatemi Fortaleza;17080000;S;0.0130486358244366
08.098.114/0001-28;2018-06-01;1;CPK - Loja Shopping Parque Dom Pedro;15230000;S;0.0755649717514124
08.098.114/0001-28;2018-06-01;1;BEI - Loja Shopping Pátio Belém;20780000;S;0.00289575289575295
08.098.114/0001-28;2018-06-01;1;TIJ - Loja Tijuca;32520000;S;0.030091859360152
08.098.114/0001-28;2018-06-01;1;VIX - Loja Vitória;11020000;S;0.0376647834274952
08.098.114/0001-28;2018-06-01;1;COP - Lojas Copacabana;44090000;S;0.00318543799772475
08.098.114/0001-28;2018-06-01;1;MCO - Lojas Maceió Shopping;27920000;S;0.0245871559633029
08.098.114/0001-28;2018-06-01;1;BPB - Shopping Patio Brasil;15070000;S;0.00266134397870932
08.417.532/0001-30;2018-12-01;1;Postos de combustivel;195084000;S;0.07
08.431.747/0001-06;2018-12-01;1;Mooca Plaza Shopping - 20%;138017386.84;S;0.0083
08.431.747/0001-06;2018-12-01;1;São Bernardo Plaza Shopping - 35%;150284089.91;S;-0.0378
08.431.747/0001-06;2018-12-01;1;Shopping Center Penha - 87,56%;255794214.44;S;-0.0785
08.431.747/0001-06;2018-12-01;1;Tivoli Shopping Center - 59,00%;134600740.74;S;0.0171
08.431.747/0001-06;2018-12-01;1;Outlet Novo Hamburgo - 49,00%;53781815.55;S;0.0173
08.431.747/0001-06;2018-12-01;1;Goiabeiras Shopping Center - 54,00%;108599692.88;S;-0.1812
08.693.497/0001-82;2018-12-01;1;Portal Auto Shopping;23370000;S;0.0324
08.693.497/0001-82;2018-12-01;1;Loja Comercial;5265000;S;0
08.693.497/0001-82;2018-12-01;1;Condomínio de Galpões;103243000;S;0.0722
08.696.175/0001-97;2018-06-01;1;Galpão  / Ambev / RUA ALFREDO PINTO Nº 91 - SÃO JOSÉ DOS PINHAIS - PR;26679346;S;0.0581132584920627
08.696.175/0001-97;2018-06-01;1;Galpão  / Barry / RUA "A" , QUADRA "D" LOTES  11, 12 E 13 - ILHÉUS - BA;12977384;S;0.0862952635094192
08.696.175/0001-97;2018-06-01;1;Loja no Shopping Metrô Tatuapé - SP / C&A / RUA DR. MELLO FREIRE S/N - SÃO PAULO - SP;14659549;S;0.100615657993208
08.696.175/0001-97;2018-06-01;1;Galpão  / Danfoss / RUA JOÃO FURLAN, S/Nº - OSASCO - SP;39031396;S;0.091059663091261
08.696.175/0001-97;2018-06-01;1;Loja  / Leader Nova Iguaçu / AVENIDA NILO PEÇANHA Nº 296, ESQUINA COM A VIA LIGHT - NOVA IGUAÇU - RJ;32281582;S;0.0507512389257043
08.696.175/0001-97;2018-06-01;1;Galpão  / Magazine / AV. RONAT WALTER SODRE, Nº 2.800 - IBIPORÃ - PR;23778334;S;0.0103735410435222
08.696.175/0001-97;2018-06-01;1;Misto / Telha Norte / AVENIDA GENERAL DAVID  -SARNOFF, Nº 4.840 - CONTAGEM - MG;23696466;S;0.073229779747199
08.706.065/0001-69;2018-12-01;1;Tryp Berrini -- Rua Quintana, 934;322;S;-0.006173
08.706.065/0001-69;2018-12-01;1;Estanplaza Funchal -- Rua Funchal, 281;363.703704;S;0.158292
08.706.065/0001-69;2018-12-01;1;Estanplaza Nações Unidades -- Rua Guararapes, 1.889;360.6;S;0.028523
08.706.065/0001-69;2018-12-01;1;Estanplaza Ibirapuera -- Avenida Jandira, 501;248.230769;S;0.007493
08.706.065/0001-69;2018-12-01;1;Estanplaza Berrini -- Avenida Engenheiro Luiz Carlos Berrini, 853;321.8;S;0.006784
08.706.065/0001-69;2018-12-01;1;Estanplaza International -- Rua Fernandes Moreira, 1.293;328.775;S;0.095436
08.706.065/0001-69;2018-12-01;1;Gran Estanplaza SP -- Rua Arizona, 1.517;481.428571;S;0.074177
08.706.065/0001-69;2018-12-01;1;Ibis Styles Faria Lima -- Rua Tavares Cabral, 61;265.810811;S;0.124707
08.706.065/0001-69;2018-12-01;1;Ibis Budget Jardins -- Avenida Nove de Julho, 3957;236.9;S;0.125082
08.706.065/0001-69;2018-12-01;1;Ibis São Paulo Paulista -- Av. Paulista, 2355;470;S;0.093447
08.706.065/0001-69;2018-12-01;1;Ibis Budget Paulista -- Rua da Consolação, 2303;325.666667;S;0.069806
08.706.065/0001-69;2018-12-01;1;Comfort Nova Paulista -- Rua Vergueiro , 2740;439;S;-0.024444
08.706.065/0001-69;2018-12-01;1;Tryp Paulista -- Rua Haddok Lobo, 294;401.238095;S;0.011646
08.706.065/0001-69;2018-12-01;1;Quality Jardins -- Alameda Campinas , 540;309.9;S;0.004864
08.706.065/0001-69;2018-12-01;1;Meliá Jardim Europa -- Rua Joao Cachoeira, 111;505.5;S;0.102336
08.706.065/0001-69;2018-12-01;1;Blue Tree Faria Lima -- Av. Brig. Faria Lima, 3989;530.818182;S;0.066065
08.706.065/0001-69;2018-12-01;1;Tryp Itaim -- Rua Manoel Guedes, 320;462;S;-0.016324
08.706.065/0001-69;2018-12-01;1;Tryp Iguatemi -- Rua Iguatemi, 150;463.555556;S;0.012867
08.706.065/0001-69;2018-12-01;1;Staybridge Suites São Paulo -- Rua Bandeira Paulista, 555;457.327869;S;0.005297
08.706.065/0001-69;2018-12-01;1;Intercity Premium Nações Unidas -- Rua Fernandes Moreira, 1371;294.25;S;0.068187
08.706.065/0001-69;2018-12-01;1;Intercity Premium Ibirapuera -- Av. Ibirapuera, 2577;264.6;S;0.004937
08.706.065/0001-69;2018-12-01;1;Intercity Premium Berrini -- Rua Alcides Lourenço da Rocha , 136;310;S;0.035635
08.706.065/0001-69;2018-12-01;1;Wyndhani -- Rua Heinrich Hertz, 14;293.555556;S;0.01929
08.924.783/0001-01;2018-12-01;3;Edifício Volkswagen;125404;S;0.0555
08.924.783/0001-01;2018-12-01;3;Edifício Montreal - Comshell;36255;S;-0.0743
08.924.783/0001-01;2018-12-01;3;Centro Empresarial Transatlântico;26543;S;-0.0793
08.924.783/0001-01;2018-12-01;3;Flamengo Park Towers;59317;S;0.0361
08.924.783/0001-01;2018-12-01;3;Edifício Morumbi;78655;S;0.2224
08.924.783/0001-01;2018-12-01;3;Eldorado Business Tower;917359;S;0.0644
08.924.783/0001-01;2018-12-01;3;Edifício Burity;77343;S;0.0494
08.924.783/0001-01;2018-12-01;3;CRI 13F0012758;712;S;0.0025
08.924.783/0001-01;2018-12-01;3;CRI 17J0040026;130282;S;-0.0001
08.924.783/0001-01;2018-12-01;3;LCI 14I00109589;84323;S;0.0622
08.924.783/0001-01;2018-12-01;3;LCI 16E00162909;12381;S;0.0577
08.924.783/0001-01;2018-12-01;3;Fundo de Investimento Imobiliário - FII Edifício Galeria;43.5;S;-0.0068
08.924.783/0001-01;2018-12-01;3;Fundo de Investimento Imobiliário - FII Projeto Água Branca;331.05;S;-0.0334
08.924.783/0001-01;2018-12-01;3;Fundo de Investimento Imobiliário - FII TB Office;81;S;0.0548
08.924.783/0001-01;2018-12-01;3;Fundo de Investimento Imobiliário - FII Prime Portfolio;1010160;N;-0.047
09.006.914/0001-34;2018-12-01;1;Ampla;44400755;S;0.0685
09.006.914/0001-34;2018-12-01;1;Ambev;15252043;S;0.047
09.006.914/0001-34;2018-12-01;1;Leader Natal;33695614;S;0.0228
09.006.914/0001-34;2018-12-01;1;Leader Catete;46244934;S;0.0056
09.072.017/0001-29;2018-12-01;1;IRA- BRASILINTERPART;4300000;S;-0.0949273837086929
09.072.017/0001-29;2018-12-01;1;IRA- CENESP;11607582.82;S;0.133442322038863
09.072.017/0001-29;2018-12-01;1;IRA- C EMP D. PEDRO;32513160.04;S;0.0590433393592937
